student_id,age,gender,state,urban_rural,family_income,12th_stream,10th_percentage,12th_percentage,school_board,school_tier,JEE_Main_percentile,JEE_Advanced_rank,NEET_percentile,NEET_rank,CUET_score,logical_reasoning,quantitative_ability,verbal_ability,abstract_reasoning,spatial_reasoning,interest_technology,interest_healthcare,interest_business,interest_creative_arts,interest_social_service,interest_research,leadership,teamwork,creativity,analytical_thinking,communication,preferred_location,budget_constraint_lakhs,career_goal_timeline,work_preference,risk_tolerance,has_sports,has_cultural,volunteering_hours,num_certifications,num_projects,career_path_year1,career_trajectory,career_year2,career_year3,career_year4,career_year5
STU_001814,17,Female,Haryana,Rural,5-10 Lakhs,Science-PCM,63.01,93.6,CBSE,Tier 1,76.85,,,,,7.0,8.9,4.4,6.5,4.1,2.8,4.7,3.0,2.2,3.0,4.8,3.5,4.2,3.0,3.1,1.4,Nearby States,5,6+ years,Research,Medium,False,True,20,1,0,Electrical Engineering,"['Electrical Engineering', 'Electrical Engineering', 'Junior Professional', 'Professional', 'Senior Professional', 'Lead Professional']",Electrical Engineering,Junior Professional,Professional,Senior Professional
STU_001815,16,Female,Uttar Pradesh,Semi-Urban,20-50 Lakhs,Science-PCB,61.91,83.97,CBSE,Tier 3,,,,,518.0,5.5,8.8,6.6,6.3,3.7,2.8,3.2,2.5,4.7,2.1,1.6,2.0,3.4,4.1,2.4,2.5,Home State,5,5 years,Business,Low,True,True,10,0,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Clinical Pharmacist', 'Clinical Pharmacist', 'Clinical Pharmacist']",Pharmacist,Clinical Pharmacist,Clinical Pharmacist,Clinical Pharmacist
STU_001816,18,Female,Rajasthan,Semi-Urban,5-10 Lakhs,Science-PCB,69.24,87.02,CBSE,Tier 3,,,,,,3.8,5.3,4.1,9.1,7.6,4.7,4.2,4.0,2.4,2.7,2.1,2.2,3.0,5.0,2.9,4.3,Abroad,20,4 years,Research,Medium,True,False,0,0,2,B.Pharm,"['B.Pharm', 'Pharmacist', 'Pharmacist', 'Senior Pharmacist']",Pharmacist,Pharmacist,Senior Pharmacist,Senior Pharmacist
STU_001817,17,Female,Uttar Pradesh,Semi-Urban,5-10 Lakhs,Science-PCB,95.77,65.09,State Board,Tier 1,,,50.0,1000000.0,,8.6,6.5,5.8,6.0,6.2,4.4,2.9,3.4,3.5,2.7,1.0,2.6,4.4,4.9,4.9,3.9,Home State,15,5 years,Job,Medium,False,True,0,0,0,BAMS,"['BAMS', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001818,16,Male,Karnataka,Rural,5-10 Lakhs,Science-PCB,70.87,86.04,ICSE,Tier 3,,,55.92,881600.0,381.0,3.7,6.3,8.4,6.0,6.4,4.3,2.4,4.9,3.3,4.0,3.1,3.1,3.0,4.0,2.9,3.0,Nearby States,5,4 years,Job,Low,True,False,20,2,1,Physiotherapy,"['Physiotherapy', 'Physiotherapy', 'Physiotherapy', 'Physiotherapy']",Physiotherapy,Physiotherapy,Physiotherapy,Physiotherapy
STU_001819,16,Male,Punjab,Urban,10-20 Lakhs,Science-PCM,61.08,88.0,ICSE,Tier 3,,,,,,6.8,4.7,6.3,7.7,5.3,5.0,1.0,2.8,1.0,2.9,2.5,2.8,4.1,2.9,5.0,4.1,Home State,5,5 years,Job,High,True,False,50,5,1,Civil Engineering,"['Civil Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001820,17,Female,Karnataka,Rural,5-10 Lakhs,Arts,73.95,85.71,State Board,Tier 3,,,,,,9.4,6.2,7.8,3.7,5.7,3.2,1.6,3.8,4.1,3.1,2.8,2.6,4.6,3.6,2.9,5.0,Home State,30,5 years,Job,High,False,False,0,0,5,Hotel Management,"['Hotel Management', 'Entry Level', 'Entry Level', 'Professional', 'Senior Professional']",Entry Level,Entry Level,Professional,Senior Professional
STU_001821,18,Female,Maharashtra,Rural,<5 Lakhs,Science-PCB,77.57,73.23,CBSE,Tier 2,,,,,439.0,8.1,10.0,8.0,7.1,3.2,2.4,4.1,1.8,2.5,2.1,3.2,3.6,1.5,3.5,2.6,3.9,Home State,20,4 years,Research,Medium,True,True,100,2,1,BDS,"['BDS', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001822,18,Male,Tamil Nadu,Rural,<5 Lakhs,Science-PCMB,60.0,75.48,ICSE,Tier 1,61.61,,50.0,1000000.0,,3.7,8.2,5.2,5.2,7.2,4.7,2.7,3.9,1.7,2.7,2.7,2.0,3.7,2.7,5.0,2.9,Pan India,5,6+ years,Job,Low,False,False,20,1,1,MBBS,"['MBBS', 'MBBS', 'Resident Doctor', 'Senior Resident', 'Specialist', 'Consultant']",MBBS,Resident Doctor,Senior Resident,Specialist
STU_001823,18,Female,Haryana,Semi-Urban,5-10 Lakhs,Science-PCM,60.0,89.57,State Board,Tier 2,,,,,,7.4,8.4,7.3,6.4,5.1,2.6,3.1,1.9,3.8,1.0,3.0,2.8,3.1,2.9,1.0,3.0,Pan India,20,5 years,Job,Medium,False,True,0,5,2,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_001824,17,Male,Madhya Pradesh,Semi-Urban,5-10 Lakhs,Science-PCMB,66.32,87.96,State Board,Tier 2,,,77.44,451200.0,394.0,4.8,5.8,5.6,5.6,7.4,2.3,2.5,2.3,1.0,2.9,2.5,1.0,3.9,3.6,2.8,2.3,Nearby States,5,4 years,Job,Low,True,False,10,0,2,Data Science,"['Data Science', 'Data Science', 'Data Scientist', 'Data Scientist']",Data Science,Data Scientist,Data Scientist,Data Scientist
STU_001825,18,Male,West Bengal,Semi-Urban,<5 Lakhs,Science-PCM,85.4,95.23,CBSE,Tier 2,66.47,,,,,7.6,9.0,6.5,5.1,7.7,4.7,3.3,4.5,1.9,4.1,3.0,2.7,3.6,4.0,3.6,5.0,Home State,10,5 years,Research,Low,True,False,10,1,3,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001826,17,Female,Rajasthan,Rural,5-10 Lakhs,Science-PCM,71.98,60.0,State Board,Tier 1,48.05,,,,,6.1,3.7,6.6,3.3,7.1,3.4,1.6,1.9,1.9,2.4,2.4,3.2,3.6,4.1,5.0,3.2,Pan India,5,4 years,Job,Medium,True,True,0,2,1,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_001827,17,Female,West Bengal,Rural,<5 Lakhs,Science-PCM,84.42,65.78,State Board,Tier 1,,,,,698.0,4.9,4.2,6.5,4.9,8.4,4.0,2.7,2.9,2.6,1.0,2.7,2.6,4.0,2.3,4.0,3.9,Home State,10,4 years,Government,Medium,True,True,0,0,1,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer']",Data Analyst,Data Scientist,ML Engineer,ML Engineer
STU_001828,16,Female,Bihar,Semi-Urban,<5 Lakhs,Commerce,76.6,85.25,State Board,Tier 3,,,,,,5.2,6.0,5.0,7.7,6.3,3.6,2.9,3.2,1.8,1.4,2.8,3.5,3.9,4.2,4.1,3.0,Home State,10,4 years,Job,Low,False,True,10,1,5,BBA,"['BBA', 'Management Trainee', 'Business Analyst', 'Manager']",Management Trainee,Business Analyst,Manager,Manager
STU_001829,16,Male,Rajasthan,Semi-Urban,5-10 Lakhs,Commerce,98.0,73.89,State Board,Tier 1,,,,,681.0,5.7,6.4,7.0,7.1,4.2,4.2,1.9,4.7,2.4,2.9,1.0,3.8,4.3,2.7,2.0,2.2,Home State,5,6+ years,Government,High,True,True,10,2,1,Marketing,"['Marketing', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Senior Professional']",Entry Level,Junior Professional,Junior Professional,Senior Professional
STU_001830,16,Female,Karnataka,Urban,>50 Lakhs,Science-PCMB,81.52,72.36,State Board,Tier 1,,,,,,4.9,5.2,6.3,9.3,5.9,1.0,3.3,3.6,4.1,4.0,5.0,2.9,3.7,3.5,3.0,3.2,Home State,2,6+ years,Job,Low,True,True,10,1,0,Biotechnology,"['Biotechnology', 'Biotechnology', 'Biotechnology', 'Professional', 'Professional', 'Lead Professional']",Biotechnology,Biotechnology,Professional,Professional
STU_001831,16,Male,Delhi,Semi-Urban,10-20 Lakhs,Arts,85.46,87.91,CBSE,Tier 2,,,,,329.0,7.2,6.6,4.8,5.0,5.7,2.5,3.1,1.4,2.1,1.1,2.9,2.1,3.1,5.0,4.2,3.9,Home State,10,6+ years,Research,Medium,True,False,10,0,1,Law (BA LLB),"['Law (BA LLB)', 'Law (BA LLB)', 'Junior Professional', 'Junior Professional', 'Senior Professional', 'Lead Professional']",Law (BA LLB),Junior Professional,Junior Professional,Senior Professional
STU_001832,16,Male,Bihar,Semi-Urban,<5 Lakhs,Science-PCM,87.98,79.66,CBSE,Tier 2,48.09,,,,,8.0,6.5,6.7,4.8,9.1,2.1,1.0,2.2,1.0,3.6,3.9,1.6,2.6,2.0,3.3,3.8,Home State,20,5 years,Job,Low,False,False,20,1,5,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'ML Engineer', 'Senior Data Scientist']",Data Analyst,Data Analyst,ML Engineer,Senior Data Scientist
STU_001833,17,Female,Uttar Pradesh,Semi-Urban,5-10 Lakhs,Science-PCB,89.95,71.84,CBSE,Tier 3,,,50.0,1000000.0,,8.5,4.1,6.9,4.9,4.5,3.8,1.7,3.5,3.3,1.0,3.1,3.0,1.9,3.4,2.6,3.1,Pan India,5,5 years,Job,Medium,False,True,0,0,0,BAMS,"['BAMS', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001834,18,Female,Punjab,Rural,5-10 Lakhs,Arts,81.27,95.96,CBSE,Tier 1,,,,,,4.9,7.1,8.2,8.5,5.4,1.5,2.5,5.0,1.8,2.8,2.4,2.9,4.5,3.5,5.0,4.3,Abroad,5,4 years,Job,Medium,False,False,20,0,0,BA Psychology,"['BA Psychology', 'BA Psychology', 'Junior Professional', 'Junior Professional']",BA Psychology,Junior Professional,Junior Professional,Junior Professional
STU_001835,18,Female,Andhra Pradesh,Rural,>50 Lakhs,Science-PCB,76.31,68.68,CBSE,Tier 3,,,51.56,968800.0,,7.8,6.4,6.0,5.2,5.4,4.2,3.3,3.1,3.9,4.0,1.8,4.5,4.3,4.5,5.0,4.2,Home State,5,5 years,Business,Medium,True,False,10,1,1,BDS,"['BDS', 'BDS', 'BDS', 'Professional', 'Senior Professional']",BDS,BDS,Professional,Senior Professional
STU_001836,17,Male,Gujarat,Semi-Urban,5-10 Lakhs,Commerce,60.0,63.13,State Board,Tier 3,,,,,,5.6,7.2,6.1,6.1,5.0,4.7,2.9,2.6,5.0,4.0,2.8,2.7,3.2,2.2,4.3,5.0,Nearby States,10,5 years,Job,Low,True,False,20,2,0,B.Com,"['B.Com', 'B.Com', 'B.Com', 'B.Com', 'Senior Professional']",B.Com,B.Com,B.Com,Senior Professional
STU_001837,16,Female,Haryana,Semi-Urban,<5 Lakhs,Science-PCB,80.73,69.14,State Board,Tier 3,,,50.97,980600.0,,2.4,6.1,8.4,6.4,4.7,5.0,2.0,4.0,1.8,3.0,2.2,2.0,2.2,3.7,4.2,3.9,Nearby States,2,5 years,Business,Low,True,True,0,1,5,Medical Lab Technology,"['Medical Lab Technology', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001838,16,Male,Maharashtra,Urban,10-20 Lakhs,Arts,75.33,76.45,State Board,Tier 3,,,,,,6.2,8.7,4.4,5.1,7.1,1.9,3.2,2.3,3.5,1.5,2.3,2.7,3.7,4.2,4.3,3.6,Nearby States,10,6+ years,Job,Medium,True,True,20,0,2,Hotel Management,"['Hotel Management', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Junior Professional', 'Lead Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001839,18,Female,Bihar,Rural,<5 Lakhs,Science-PCM,63.9,80.27,State Board,Tier 2,,,,,,6.9,6.2,4.6,5.8,5.3,3.8,4.7,4.5,2.6,2.7,1.3,3.5,3.7,3.7,2.5,3.5,Nearby States,15,4 years,Business,Low,False,False,0,2,3,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'Data Scientist']",Data Analyst,Data Scientist,Data Scientist,Data Scientist
STU_001840,16,Male,Uttar Pradesh,Urban,5-10 Lakhs,Science-PCB,69.22,77.31,State Board,Tier 3,,,54.63,907400.0,,10.0,5.0,5.3,7.4,5.4,2.8,5.0,3.6,3.8,2.1,4.0,2.5,4.5,2.8,4.9,4.6,Home State,20,5 years,Business,Medium,False,True,10,2,3,Veterinary Science,"['Veterinary Science', 'Veterinary Science', 'Junior Professional', 'Professional', 'Senior Professional']",Veterinary Science,Junior Professional,Professional,Senior Professional
STU_001841,18,Female,Karnataka,Urban,<5 Lakhs,Science-PCB,70.81,73.8,CBSE,Tier 2,,,,,,8.7,7.7,5.1,8.0,2.3,3.8,5.0,4.0,3.7,1.5,1.6,2.6,3.9,3.0,1.7,4.0,Home State,15,6+ years,Business,Low,True,True,0,5,0,Physiotherapy,"['Physiotherapy', 'Physiotherapy', 'Junior Professional', 'Junior Professional', 'Junior Professional', 'Lead Professional']",Physiotherapy,Junior Professional,Junior Professional,Junior Professional
STU_001842,16,Male,Bihar,Urban,<5 Lakhs,Science-PCM,75.57,79.01,ICSE,Tier 3,,,,,,6.8,6.8,6.4,9.0,7.8,3.9,4.0,3.6,4.2,3.5,2.4,3.1,3.6,3.4,2.8,3.7,Home State,2,5 years,Business,Medium,True,True,10,1,2,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer', 'Senior Data Scientist']",Data Analyst,Data Scientist,ML Engineer,Senior Data Scientist
STU_001843,16,Male,Madhya Pradesh,Urban,5-10 Lakhs,Science-PCB,69.91,77.14,CBSE,Tier 1,,,,,,4.8,5.2,7.1,4.6,4.5,3.6,3.4,4.0,3.6,2.7,1.0,4.1,4.3,3.5,3.1,2.9,Nearby States,5,4 years,Business,Medium,True,False,10,1,1,Biotechnology,"['Biotechnology', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001844,16,Male,Andhra Pradesh,Rural,10-20 Lakhs,Science-PCM,82.84,61.02,CBSE,Tier 2,,,,,456.0,4.3,6.5,4.5,5.4,2.9,4.3,4.5,1.7,3.3,2.4,3.4,4.4,2.7,4.6,5.0,2.0,Home State,15,4 years,Research,Low,False,True,0,2,0,Electrical Engineering,"['Electrical Engineering', 'Electrical Engineering', 'Junior Professional', 'Professional']",Electrical Engineering,Junior Professional,Professional,Professional
STU_001845,16,Female,Bihar,Rural,10-20 Lakhs,Arts,83.25,70.67,State Board,Tier 2,,,,,295.0,5.0,4.1,6.7,9.1,4.8,4.8,4.2,3.3,2.3,1.9,4.6,2.3,3.9,2.4,1.7,2.6,Home State,15,4 years,Research,Medium,False,False,10,0,0,BA Psychology,"['BA Psychology', 'BA Psychology', 'Junior Professional', 'Professional']",BA Psychology,Junior Professional,Professional,Professional
STU_001846,16,Male,Maharashtra,Semi-Urban,<5 Lakhs,Commerce,90.27,71.45,CBSE,Tier 2,,,,,651.0,3.5,6.1,5.8,7.7,4.3,4.9,1.5,1.9,3.0,2.6,3.3,1.9,3.8,1.5,1.1,5.0,Nearby States,20,4 years,Research,Medium,False,False,0,0,2,Economics,"['Economics', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001847,17,Female,Tamil Nadu,Urban,10-20 Lakhs,Science-PCB,98.0,69.0,CBSE,Tier 1,,,,,,1.9,10.0,4.1,5.5,6.4,3.5,3.1,3.6,1.0,2.4,4.1,2.5,3.6,3.7,3.9,3.5,Home State,10,5 years,Job,Medium,False,True,0,0,1,BDS,"['BDS', 'BDS', 'BDS', 'Professional', 'Senior Professional']",BDS,BDS,Professional,Senior Professional
STU_001848,16,Male,Andhra Pradesh,Urban,10-20 Lakhs,Arts,72.33,90.94,State Board,Tier 3,,,,,,6.3,8.2,3.7,6.1,5.4,4.7,1.5,3.5,4.6,2.5,2.7,3.3,3.4,3.7,4.5,3.8,Pan India,5,4 years,Research,Medium,False,True,10,2,2,Law (BA LLB),"['Law (BA LLB)', 'Entry Level', 'Entry Level', 'Entry Level']",Entry Level,Entry Level,Entry Level,Entry Level
STU_001849,17,Male,Tamil Nadu,Semi-Urban,20-50 Lakhs,Science-PCM,73.04,80.45,State Board,Tier 3,,,,,,4.6,6.0,5.3,5.7,7.7,4.5,4.0,1.8,2.2,1.0,2.8,2.7,3.2,4.4,2.7,3.8,Nearby States,15,5 years,Research,Medium,True,False,0,0,5,Information Technology,"['Information Technology', 'Entry Level', 'Junior Professional', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001850,17,Male,Maharashtra,Urban,5-10 Lakhs,Science-PCMB,68.95,84.42,ICSE,Tier 1,,,,,,6.2,7.3,6.8,9.4,4.5,2.9,3.7,3.4,3.3,1.0,5.0,3.4,2.2,3.8,2.2,4.2,Nearby States,5,4 years,Job,Medium,True,False,0,0,0,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'Data Analyst']",Data Analyst,Data Analyst,Data Analyst,Data Analyst
STU_001851,18,Male,Telangana,Semi-Urban,<5 Lakhs,Science-PCB,81.08,88.99,ICSE,Tier 3,,,75.8,484000.0,,7.4,7.4,6.3,4.9,7.7,4.7,2.8,4.0,3.6,3.3,1.7,2.2,3.4,3.6,5.0,2.1,Home State,10,4 years,Business,Medium,True,True,20,3,2,Nursing,"['Nursing', 'Nursing', 'Junior Professional', 'Junior Professional']",Nursing,Junior Professional,Junior Professional,Junior Professional
STU_001852,18,Male,Maharashtra,Urban,<5 Lakhs,Science-PCM,85.05,69.15,State Board,Tier 1,,,,,,6.7,6.7,6.9,6.2,4.7,1.3,4.0,3.2,3.0,2.5,1.1,3.2,3.5,3.1,5.0,3.5,Pan India,20,4 years,Job,Medium,True,True,0,0,2,Computer Science Engineering,"['Computer Science Engineering', 'Software Engineer', 'Data Scientist', 'ML Engineer']",Software Engineer,Data Scientist,ML Engineer,ML Engineer
STU_001853,16,Female,Madhya Pradesh,Rural,5-10 Lakhs,Science-PCM,67.47,76.38,ICSE,Tier 2,47.42,,,,,5.2,6.1,7.2,6.8,6.4,2.9,3.6,3.1,2.4,3.3,3.3,3.4,3.2,2.6,2.2,4.2,Pan India,2,5 years,Research,Medium,True,True,0,0,2,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Senior Professional']",Entry Level,Junior Professional,Professional,Senior Professional
STU_001854,17,Male,Telangana,Urban,10-20 Lakhs,Science-PCM,90.11,77.46,ICSE,Tier 3,,,,,,3.5,5.4,5.4,5.4,4.4,2.5,4.6,1.3,1.9,3.2,2.1,3.4,3.2,3.6,2.3,1.7,Home State,5,4 years,Job,Low,False,False,10,2,1,Electronics Engineering,"['Electronics Engineering', 'Entry Level', 'Entry Level', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_001855,17,Male,Punjab,Semi-Urban,>50 Lakhs,Science-PCM,84.6,85.38,CBSE,Tier 3,,,,,,4.0,8.2,10.0,7.1,8.1,3.7,2.7,5.0,2.7,3.7,2.5,2.7,3.3,3.6,2.9,5.0,Home State,20,6+ years,Job,Medium,False,True,0,1,1,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'Data Analyst', 'Senior Data Scientist', 'Lead Data Scientist']",Data Analyst,Data Analyst,Data Analyst,Senior Data Scientist
STU_001856,16,Male,Bihar,Rural,10-20 Lakhs,Commerce,98.0,64.33,State Board,Tier 2,,,,,477.0,6.7,4.3,6.7,7.8,5.6,3.9,3.4,4.1,1.7,1.0,3.1,3.8,5.0,3.3,2.6,3.3,Pan India,5,5 years,Business,Medium,True,False,0,1,0,B.Com + CA,"['B.Com + CA', 'Entry Level', 'Entry Level', 'Professional', 'Professional']",Entry Level,Entry Level,Professional,Professional
STU_001857,17,Male,Haryana,Semi-Urban,<5 Lakhs,Commerce,74.67,98.0,CBSE,Tier 1,,,,,450.0,5.2,8.5,6.0,6.2,5.9,4.7,2.6,3.0,1.9,2.0,3.3,3.7,4.9,3.1,3.0,3.8,Home State,2,4 years,Research,High,False,True,0,3,0,CMA,"['CMA', 'CMA', 'CMA', 'Professional']",CMA,CMA,Professional,Professional
STU_001858,17,Female,Uttar Pradesh,Urban,5-10 Lakhs,Science-PCMB,87.93,69.41,CBSE,Tier 2,53.7,,57.85,843000.0,431.0,6.5,7.7,7.7,2.4,3.3,3.8,3.6,4.3,3.2,1.0,1.6,3.1,2.3,2.2,3.2,3.2,Pan India,2,4 years,Government,Low,False,True,10,3,3,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Data Scientist', 'ML Engineer']",Computer Science Engineering,Data Scientist,ML Engineer,ML Engineer
STU_001859,18,Male,Bihar,Semi-Urban,<5 Lakhs,Science-PCB,74.71,89.11,State Board,Tier 1,,,66.11,677800.0,,6.0,9.7,4.6,7.8,6.4,2.7,2.2,3.8,2.8,1.7,4.6,3.0,3.2,2.1,2.8,1.5,Home State,10,5 years,Business,Medium,False,True,0,0,1,BDS,"['BDS', 'BDS', 'BDS', 'Professional', 'Senior Professional']",BDS,BDS,Professional,Senior Professional
STU_001860,18,Male,Uttar Pradesh,Urban,<5 Lakhs,Commerce,75.02,73.05,State Board,Tier 3,,,,,,5.4,3.1,7.6,6.0,7.1,3.6,1.4,4.8,3.9,2.6,1.5,3.4,3.7,2.1,3.2,1.7,Nearby States,2,5 years,Job,Medium,True,False,0,0,0,BBA,"['BBA', 'BBA', 'Business Analyst', 'Business Analyst', 'Senior Manager']",BBA,Business Analyst,Business Analyst,Senior Manager
STU_001861,17,Male,Haryana,Semi-Urban,<5 Lakhs,Arts,60.0,87.26,ICSE,Tier 2,,,,,,7.4,5.8,6.2,4.8,6.0,4.8,3.1,1.0,3.7,2.5,1.0,2.4,2.1,2.9,2.8,2.0,Nearby States,5,4 years,Research,Medium,True,True,20,1,0,Design,"['Design', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001862,16,Male,West Bengal,Rural,5-10 Lakhs,Science-PCM,77.51,76.79,State Board,Tier 1,,,,,,4.2,6.3,5.5,6.1,4.7,3.7,3.5,3.4,1.5,3.5,1.8,3.0,4.6,1.5,2.5,3.5,Nearby States,2,5 years,Job,Low,False,False,20,0,1,Computer Science Engineering,"['Computer Science Engineering', 'Computer Science Engineering', 'Computer Science Engineering', 'ML Engineer', 'Product Manager']",Computer Science Engineering,Computer Science Engineering,ML Engineer,Product Manager
STU_001863,17,Female,Rajasthan,Semi-Urban,20-50 Lakhs,Science-PCMB,70.16,68.13,ICSE,Tier 3,,,50.0,1000000.0,,4.1,6.2,3.9,7.3,5.8,5.0,3.2,2.9,2.0,4.4,3.8,3.2,4.3,3.5,1.5,4.2,Pan India,2,5 years,Job,Low,False,False,0,2,3,B.Pharm,"['B.Pharm', 'Pharmacist', 'Pharmacist', 'Senior Pharmacist', 'Pharmacy Manager']",Pharmacist,Pharmacist,Senior Pharmacist,Pharmacy Manager
STU_001864,17,Male,Delhi,Urban,<5 Lakhs,Commerce,82.0,81.65,CBSE,Tier 2,,,,,,2.9,7.4,8.9,7.0,6.8,5.0,2.6,2.3,1.0,4.3,4.0,1.7,4.4,3.7,1.9,3.8,Home State,5,6+ years,Government,Medium,False,True,10,3,0,B.Com + CA,"['B.Com + CA', 'Entry Level', 'Junior Professional', 'Professional', 'Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001865,16,Female,Haryana,Urban,10-20 Lakhs,Science-PCM,77.03,64.76,CBSE,Tier 2,57.87,,,,,4.9,8.4,4.1,4.4,4.8,4.3,4.7,3.8,1.1,1.8,4.4,3.0,2.3,5.0,2.7,3.3,Pan India,5,6+ years,Research,Medium,False,True,0,0,2,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'ML Engineer', 'Senior Data Scientist', 'Lead Data Scientist']",Data Analyst,Data Scientist,ML Engineer,Senior Data Scientist
STU_001866,16,Male,West Bengal,Rural,<5 Lakhs,Science-PCM,68.15,75.16,ICSE,Tier 2,53.09,,,,,6.2,4.0,5.3,7.1,8.4,3.4,3.5,2.0,2.3,1.5,2.9,2.0,4.4,2.5,3.1,2.7,Home State,5,6+ years,Job,High,True,False,0,0,1,Data Science,"['Data Science', 'Data Analyst', 'Data Analyst', 'Data Analyst', 'Senior Data Scientist', 'Lead Data Scientist']",Data Analyst,Data Analyst,Data Analyst,Senior Data Scientist
STU_001867,17,Female,Gujarat,Urban,5-10 Lakhs,Science-PCM,62.34,74.4,CBSE,Tier 1,,,,,,4.9,4.9,5.5,3.9,7.2,5.0,4.5,1.1,1.0,1.0,3.3,2.5,5.0,3.2,4.4,4.4,Abroad,10,6+ years,Job,Low,True,True,0,2,1,Data Science,"['Data Science', 'Data Analyst', 'Data Scientist', 'Data Scientist', 'Senior Data Scientist', 'Lead Data Scientist']",Data Analyst,Data Scientist,Data Scientist,Senior Data Scientist
STU_001868,16,Male,Bihar,Rural,>50 Lakhs,Science-PCB,65.01,80.88,State Board,Tier 3,,,,,,3.8,7.5,6.7,6.0,6.8,1.5,3.6,4.3,5.0,3.2,1.7,2.5,3.9,3.6,2.3,3.5,Nearby States,2,5 years,Business,Medium,True,False,0,0,1,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Entry Level', 'Entry Level', 'Senior Professional']",Entry Level,Entry Level,Entry Level,Senior Professional
STU_001869,18,Male,Madhya Pradesh,Urban,<5 Lakhs,Science-PCM,73.17,70.96,State Board,Tier 3,,,,,,4.9,10.0,5.8,5.8,7.8,3.7,2.9,3.1,3.1,3.7,4.2,3.9,3.9,3.4,5.0,3.0,Nearby States,10,6+ years,Government,Medium,False,True,10,1,2,Mechanical Engineering,"['Mechanical Engineering', 'Entry Level', 'Junior Professional', 'Professional', 'Professional', 'Lead Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001870,16,Female,Karnataka,Rural,10-20 Lakhs,Science-PCB,81.98,75.59,CBSE,Tier 3,,,,,,9.3,3.2,4.5,6.4,3.5,3.0,4.0,3.0,3.8,4.2,3.2,2.1,3.4,3.1,3.4,3.0,Home State,5,4 years,Research,Medium,False,False,10,0,3,BAMS,"['BAMS', 'Entry Level', 'Junior Professional', 'Professional']",Entry Level,Junior Professional,Professional,Professional
STU_001871,16,Male,Karnataka,Urban,<5 Lakhs,Science-PCB,76.01,74.27,State Board,Tier 2,,,,,,6.7,7.5,7.5,6.3,6.7,5.0,2.5,2.8,5.0,4.1,2.5,2.3,3.2,5.0,3.4,4.3,Pan India,10,4 years,Job,Low,False,True,100,1,2,Physiotherapy,"['Physiotherapy', 'Entry Level', 'Junior Professional', 'Junior Professional']",Entry Level,Junior Professional,Junior Professional,Junior Professional
STU_001872,17,Female,Bihar,Rural,5-10 Lakhs,Commerce,77.41,87.39,CBSE,Tier 1,,,,,,7.7,7.6,6.2,3.9,6.0,4.0,2.5,1.8,5.0,3.2,4.0,3.2,3.6,4.4,3.2,3.2,Home State,15,4 years,Job,Low,True,False,10,5,1,BBA,"['BBA', 'Management Trainee', 'Management Trainee', 'Management Trainee']",Management Trainee,Management Trainee,Management Trainee,Management Trainee
